id,title,abstract,categories,year,cleaned_abstract,word_count,char_count,period
1611.05521,"Robust Hashing for Multi-View Data: Jointly Learning Low-Rank Kernelized
  Similarity Consensus and Hash Functions","Learning hash functions/codes for similarity search over multi-view data is attracting increasing attention, where similar hash codes are assigned to the data objects characterizing consistently neighborhood relationship across views. Traditional methods in this category inherently suffer three limitations: 1) they commonly adopt a two-stage scheme where similarity matrix is first constructed, followed by a subsequent hash function learning; 2) these methods are commonly developed on the assumption that data samples with multiple representations are noise-free,which is not practical in real-life applications; 3) they often incur cumbersome training model caused by the neighborhood graph construction using all $N$ points in the database ($O(N)$). In this paper, we motivate the problem of jointly and efficiently training the robust hash functions over data objects with multi-feature representations which may be noise corrupted. To achieve both the robustness and training efficiency, we propose an approach to effectively and efficiently learning low-rank kernelized \footnote{We use kernelized similarity rather than kernel, as it is not a squared symmetric matrix for data-landmark affinity matrix.} hash functions shared across views. Specifically, we utilize landmark graphs to construct tractable similarity matrices in multi-views to automatically discover neighborhood structure in the data. To learn robust hash functions, a latent low-rank kernel function is used to construct hash functions in order to accommodate linearly inseparable data. In particular, a latent kernelized similarity matrix is recovered by rank minimization on multiple kernel-based similarity matrices. Extensive experiments on real-world multi-view datasets validate the efficacy of our method in the presence of error corruptions.",['cs.LG'],2016,learning hash functionscodes similarity search multi view data attracting increasing attention similar hash codes assigned data objects characterizing consistently neighborhood relationship across views traditional methods category inherently suffer three limitations 1 commonly adopt two stage scheme similarity matrix first constructed followed subsequent hash function learning 2 methods commonly developed assumption data samples multiple representations noise freewhich practical real life applications 3 often incur cumbersome training model caused neighborhood graph construction using n points database paper motivate problem jointly efficiently training robust hash functions data objects multi feature representations may noise corrupted achieve robustness training efficiency propose approach effectively efficiently learning low rank kernelized footnotewe use kernelized similarity rather kernel squared symmetric matrix data landmark affinity matrix hash functions shared across views specifically utilize landmark graphs construct tractable similarity matrices multi views automatically discover neighborhood structure data learn robust hash functions latent low rank kernel function used construct hash functions order accommodate linearly inseparable data particular latent kernelized similarity matrix recovered rank minimization multiple kernel based similarity matrices extensive experiments real world multi view datasets validate efficacy method presence error corruptions,250,1826,growth (2015–2017)
1611.05743,Relational Multi-Manifold Co-Clustering,"Co-clustering targets on grouping the samples (e.g., documents, users) and the features (e.g., words, ratings) simultaneously. It employs the dual relation and the bilateral information between the samples and features. In many realworld applications, data usually reside on a submanifold of the ambient Euclidean space, but it is nontrivial to estimate the intrinsic manifold of the data space in a principled way. In this study, we focus on improving the co-clustering performance via manifold ensemble learning, which is able to maximally approximate the intrinsic manifolds of both the sample and feature spaces. To achieve this, we develop a novel co-clustering algorithm called Relational Multi-manifold Co-clustering (RMC) based on symmetric nonnegative matrix tri-factorization, which decomposes the relational data matrix into three submatrices. This method considers the intertype relationship revealed by the relational data matrix, and also the intra-type information reflected by the affinity matrices encoded on the sample and feature data distributions. Specifically, we assume the intrinsic manifold of the sample or feature space lies in a convex hull of some pre-defined candidate manifolds. We want to learn a convex combination of them to maximally approach the desired intrinsic manifold. To optimize the objective function, the multiplicative rules are utilized to update the submatrices alternatively. Besides, both the entropic mirror descent algorithm and the coordinate descent algorithm are exploited to learn the manifold coefficient vector. Extensive experiments on documents, images and gene expression data sets have demonstrated the superiority of the proposed algorithm compared to other well-established methods.",['cs.LG'],2016,co clustering targets grouping samples eg documents users features eg words ratings simultaneously employs dual relation bilateral information samples features many realworld applications data usually reside submanifold ambient euclidean space nontrivial estimate intrinsic manifold data space principled way study focus improving co clustering performance via manifold ensemble learning able maximally approximate intrinsic manifolds sample feature spaces achieve develop novel co clustering algorithm called relational multi manifold co clustering rmc based symmetric nonnegative matrix tri factorization decomposes relational data matrix three submatrices method considers intertype relationship revealed relational data matrix also intra type information reflected affinity matrices encoded sample feature data distributions specifically assume intrinsic manifold sample feature space lies convex hull pre defined candidate manifolds want learn convex combination maximally approach desired intrinsic manifold optimize objective function multiplicative rules utilized update submatrices alternatively besides entropic mirror descent algorithm coordinate descent algorithm exploited learn manifold coefficient vector extensive experiments documents images gene expression data sets demonstrated superiority proposed algorithm compared well established methods,247,1746,growth (2015–2017)
1611.05955,A Characterization of Prediction Errors,"Understanding prediction errors and determining how to fix them is critical to building effective predictive systems. In this paper, we delineate four types of prediction errors and demonstrate that these four types characterize all prediction errors. In addition, we describe potential remedies and tools that can be used to reduce the uncertainty when trying to determine the source of a prediction error and when trying to take action to remove a prediction errors.",['cs.LG'],2016,understanding prediction errors determining fix critical building effective predictive systems paper delineate four types prediction errors demonstrate four types characterize prediction errors addition describe potential remedies tools used reduce uncertainty trying determine source prediction error trying take action remove prediction errors,73,468,growth (2015–2017)
1611.06256,"Reinforcement Learning through Asynchronous Advantage Actor-Critic on a
  GPU","We introduce a hybrid CPU/GPU version of the Asynchronous Advantage Actor-Critic (A3C) algorithm, currently the state-of-the-art method in reinforcement learning for various gaming tasks. We analyze its computational traits and concentrate on aspects critical to leveraging the GPU's computational power. We introduce a system of queues and a dynamic scheduling strategy, potentially helpful for other asynchronous algorithms as well. Our hybrid CPU/GPU version of A3C, based on TensorFlow, achieves a significant speed up compared to a CPU implementation; we make it publicly available to other researchers at https://github.com/NVlabs/GA3C .",['cs.LG'],2016,introduce hybrid cpugpu version asynchronous advantage actor critic a3c algorithm currently state art method reinforcement learning various gaming tasks analyze computational traits concentrate aspects critical leveraging gpus computational power introduce system queues dynamic scheduling strategy potentially helpful asynchronous algorithms well hybrid cpugpu version a3c based tensorflow achieves significant speed compared cpu implementation make publicly available researchers httpsgithubcomnvlabsga3c,89,643,growth (2015–2017)
1611.06306,"Cross-model convolutional neural network for multiple modality data
  representation","A novel data representation method of convolutional neural net- work (CNN) is proposed in this paper to represent data of different modalities. We learn a CNN model for the data of each modality to map the data of differ- ent modalities to a common space, and regularize the new representations in the common space by a cross-model relevance matrix. We further impose that the class label of data points can also be predicted from the CNN representa- tions in the common space. The learning problem is modeled as a minimiza- tion problem, which is solved by an augmented Lagrange method (ALM) with updating rules of Alternating direction method of multipliers (ADMM). The experiments over benchmark of sequence data of multiple modalities show its advantage.",['cs.LG'],2016,novel data representation method convolutional neural net work cnn proposed paper represent data different modalities learn cnn model data modality map data differ ent modalities common space regularize new representations common space cross model relevance matrix impose class label data points also predicted cnn representa tions common space learning problem modeled minimiza tion problem solved augmented lagrange method alm updating rules alternating direction method multipliers admm experiments benchmark sequence data multiple modalities show advantage,124,758,growth (2015–2017)
1611.06530,Prototypical Recurrent Unit,"Despite the great successes of deep learning, the effectiveness of deep neural networks has not been understood at any theoretical depth. This work is motivated by the thrust of developing a deeper understanding of recurrent neural networks, particularly LSTM/GRU-like networks. As the highly complex structure of the recurrent unit in LSTM and GRU networks makes them difficult to analyze, our methodology in this research theme is to construct an alternative recurrent unit that is as simple as possible and yet also captures the key components of LSTM/GRU recurrent units. Such a unit can then be used for the study of recurrent networks and its structural simplicity may allow easier analysis. Towards that goal, we take a system-theoretic perspective to design a new recurrent unit, which we call the prototypical recurrent unit (PRU). Not only having minimal complexity, PRU is demonstrated experimentally to have comparable performance to GRU and LSTM unit. This establishes PRU networks as a prototype for future study of LSTM/GRU-like recurrent networks. This paper also studies the memorization abilities of LSTM, GRU and PRU networks, motivated by the folk belief that such networks possess long-term memory. For this purpose, we design a simple and controllable task, called ``memorization problem'', where the networks are trained to memorize certain targeted information. We show that the memorization performance of all three networks depends on the amount of targeted information, the amount of ``interfering"" information, and the state space dimension of the recurrent unit. Experiments are also performed for another controllable task, the adding problem, and similar conclusions are obtained.",['cs.LG'],2016,despite great successes deep learning effectiveness deep neural networks understood theoretical depth work motivated thrust developing deeper understanding recurrent neural networks particularly lstmgru like networks highly complex structure recurrent unit lstm gru networks makes difficult analyze methodology research theme construct alternative recurrent unit simple possible yet also captures key components lstmgru recurrent units unit used study recurrent networks structural simplicity may allow easier analysis towards goal take system theoretic perspective design new recurrent unit call prototypical recurrent unit pru minimal complexity pru demonstrated experimentally comparable performance gru lstm unit establishes pru networks prototype future study lstmgru like recurrent networks paper also studies memorization abilities lstm gru pru networks motivated folk belief networks possess long term memory purpose design simple controllable task called memorization problem networks trained memorize certain targeted information show memorization performance three networks depends amount targeted information amount interfering information state space dimension recurrent unit experiments also performed another controllable task adding problem similar conclusions obtained,258,1711,growth (2015–2017)
1611.07438,Achieving non-discrimination in data release,"Discrimination discovery and prevention/removal are increasingly important tasks in data mining. Discrimination discovery aims to unveil discriminatory practices on the protected attribute (e.g., gender) by analyzing the dataset of historical decision records, and discrimination prevention aims to remove discrimination by modifying the biased data before conducting predictive analysis. In this paper, we show that the key to discrimination discovery and prevention is to find the meaningful partitions that can be used to provide quantitative evidences for the judgment of discrimination. With the support of the causal graph, we present a graphical condition for identifying a meaningful partition. Based on that, we develop a simple criterion for the claim of non-discrimination, and propose discrimination removal algorithms which accurately remove discrimination while retaining good data utility. Experiments using real datasets show the effectiveness of our approaches.",['cs.LG'],2016,discrimination discovery preventionremoval increasingly important tasks data mining discrimination discovery aims unveil discriminatory practices protected attribute eg gender analyzing dataset historical decision records discrimination prevention aims remove discrimination modifying biased data conducting predictive analysis paper show key discrimination discovery prevention find meaningful partitions used provide quantitative evidences judgment discrimination support causal graph present graphical condition identifying meaningful partition based develop simple criterion claim non discrimination propose discrimination removal algorithms accurately remove discrimination retaining good data utility experiments using real datasets show effectiveness approaches,134,978,growth (2015–2017)
1611.07476,Eigenvalues of the Hessian in Deep Learning: Singularity and Beyond,"We look at the eigenvalues of the Hessian of a loss function before and after training. The eigenvalue distribution is seen to be composed of two parts, the bulk which is concentrated around zero, and the edges which are scattered away from zero. We present empirical evidence for the bulk indicating how over-parametrized the system is, and for the edges that depend on the input data.",['cs.LG'],2016,look eigenvalues hessian loss function training eigenvalue distribution seen composed two parts bulk concentrated around zero edges scattered away zero present empirical evidence bulk indicating parametrized system edges depend input data,66,386,growth (2015–2017)
1611.07509,"A causal framework for discovering and removing direct and indirect
  discrimination","Anti-discrimination is an increasingly important task in data science. In this paper, we investigate the problem of discovering both direct and indirect discrimination from the historical data, and removing the discriminatory effects before the data is used for predictive analysis (e.g., building classifiers). We make use of the causal network to capture the causal structure of the data. Then we model direct and indirect discrimination as the path-specific effects, which explicitly distinguish the two types of discrimination as the causal effects transmitted along different paths in the network. Based on that, we propose an effective algorithm for discovering direct and indirect discrimination, as well as an algorithm for precisely removing both types of discrimination while retaining good data utility. Different from previous works, our approaches can ensure that the predictive models built from the modified data will not incur discrimination in decision making. Experiments using real datasets show the effectiveness of our approaches.",['cs.LG'],2016,anti discrimination increasingly important task data science paper investigate problem discovering direct indirect discrimination historical data removing discriminatory effects data used predictive analysis eg building classifiers make use causal network capture causal structure data model direct indirect discrimination path specific effects explicitly distinguish two types discrimination causal effects transmitted along different paths network based propose effective algorithm discovering direct indirect discrimination well algorithm precisely removing types discrimination retaining good data utility different previous works approaches ensure predictive models built modified data incur discrimination decision making experiments using real datasets show effectiveness approaches,153,1051,growth (2015–2017)
1611.07659,Improving Efficiency of SVM k-fold Cross-validation by Alpha Seeding,"The k-fold cross-validation is commonly used to evaluate the effectiveness of SVMs with the selected hyper-parameters. It is known that the SVM k-fold cross-validation is expensive, since it requires training k SVMs. However, little work has explored reusing the h-th SVM for training the (h+1)-th SVM for improving the efficiency of k-fold cross-validation. In this paper, we propose three algorithms that reuse the h-th SVM for improving the efficiency of training the (h+1)-th SVM. Our key idea is to efficiently identify the support vectors and to accurately estimate their associated weights (also called alpha values) of the next SVM by using the previous SVM. Our experimental results show that our algorithms are several times faster than the k-fold cross-validation which does not make use of the previously trained SVM. Moreover, our algorithms produce the same results (hence same accuracy) as the k-fold cross-validation which does not make use of the previously trained SVM.",['cs.LG'],2016,k fold cross validation commonly used evaluate effectiveness svms selected hyper parameters known svm k fold cross validation expensive since requires training k svms however little work explored reusing h th svm training h1 th svm improving efficiency k fold cross validation paper propose three algorithms reuse h th svm improving efficiency training h1 th svm key idea efficiently identify support vectors accurately estimate associated weights also called alpha values next svm using previous svm experimental results show algorithms several times faster k fold cross validation make use previously trained svm moreover algorithms produce results hence accuracy k fold cross validation make use previously trained svm,153,987,growth (2015–2017)
1611.07917,Deep Restricted Boltzmann Networks,"Building a good generative model for image has long been an important topic in computer vision and machine learning. Restricted Boltzmann machine (RBM) is one of such models that is simple but powerful. However, its restricted form also has placed heavy constraints on the models representation power and scalability. Many extensions have been invented based on RBM in order to produce deeper architectures with greater power. The most famous ones among them are deep belief network, which stacks multiple layer-wise pretrained RBMs to form a hybrid model, and deep Boltzmann machine, which allows connections between hidden units to form a multi-layer structure. In this paper, we present a new method to compose RBMs to form a multi-layer network style architecture and a training method that trains all layers jointly. We call the resulted structure deep restricted Boltzmann network. We further explore the combination of convolutional RBM with the normal fully connected RBM, which is made trivial under our composition framework. Experiments show that our model can generate descent images and outperform the normal RBM significantly in terms of image quality and feature quality, without losing much efficiency for training.",['cs.LG'],2016,building good generative model image long important topic computer vision machine learning restricted boltzmann machine rbm one models simple powerful however restricted form also placed heavy constraints models representation power scalability many extensions invented based rbm order produce deeper architectures greater power famous ones among deep belief network stacks multiple layer wise pretrained rbms form hybrid model deep boltzmann machine allows connections hidden units form multi layer structure paper present new method compose rbms form multi layer network style architecture training method trains layers jointly call resulted structure deep restricted boltzmann network explore combination convolutional rbm normal fully connected rbm made trivial composition framework experiments show model generate descent images outperform normal rbm significantly terms image quality feature quality without losing much efficiency training,189,1231,growth (2015–2017)
1611.08230,Learning Fast Sparsifying Transforms,"Given a dataset, the task of learning a transform that allows sparse representations of the data bears the name of dictionary learning. In many applications, these learned dictionaries represent the data much better than the static well-known transforms (Fourier, Hadamard etc.). The main downside of learned transforms is that they lack structure and therefore they are not computationally efficient, unlike their classical counterparts. These posse several difficulties especially when using power limited hardware such as mobile devices, therefore discouraging the application of sparsity techniques in such scenarios. In this paper we construct orthogonal and non-orthogonal dictionaries that are factorized as a product of a few basic transformations. In the orthogonal case, we solve exactly the dictionary update problem for one basic transformation, which can be viewed as a generalized Givens rotation, and then propose to construct orthogonal dictionaries that are a product of these transformations, guaranteeing their fast manipulation. We also propose a method to construct fast square but non-orthogonal dictionaries that are factorized as a product of few transforms that can be viewed as a further generalization of Givens rotations to the non-orthogonal setting. We show how the proposed transforms can balance very well data representation performance and computational complexity. We also compare with classical fast and learned general and orthogonal transforms.",['cs.LG'],2016,given dataset task learning transform allows sparse representations data bears name dictionary learning many applications learned dictionaries represent data much better static well known transforms fourier hadamard etc main downside learned transforms lack structure therefore computationally efficient unlike classical counterparts posse several difficulties especially using power limited hardware mobile devices therefore discouraging application sparsity techniques scenarios paper construct orthogonal non orthogonal dictionaries factorized product basic transformations orthogonal case solve exactly dictionary update problem one basic transformation viewed generalized givens rotation propose construct orthogonal dictionaries product transformations guaranteeing fast manipulation also propose method construct fast square non orthogonal dictionaries factorized product transforms viewed generalization givens rotations non orthogonal setting show proposed transforms balance well data representation performance computational complexity also compare classical fast learned general orthogonal transforms,213,1482,growth (2015–2017)
1611.08309,"On Human Intellect and Machine Failures: Troubleshooting Integrative
  Machine Learning Systems","We study the problem of troubleshooting machine learning systems that rely on analytical pipelines of distinct components. Understanding and fixing errors that arise in such integrative systems is difficult as failures can occur at multiple points in the execution workflow. Moreover, errors can propagate, become amplified or be suppressed, making blame assignment difficult. We propose a human-in-the-loop methodology which leverages human intellect for troubleshooting system failures. The approach simulates potential component fixes through human computation tasks and measures the expected improvements in the holistic behavior of the system. The method provides guidance to designers about how they can best improve the system. We demonstrate the effectiveness of the approach on an automated image captioning system that has been pressed into real-world use.",['cs.LG'],2016,study problem troubleshooting machine learning systems rely analytical pipelines distinct components understanding fixing errors arise integrative systems difficult failures occur multiple points execution workflow moreover errors propagate become amplified suppressed making blame assignment difficult propose human loop methodology leverages human intellect troubleshooting system failures approach simulates potential component fixes human computation tasks measures expected improvements holistic behavior system method provides guidance designers best improve system demonstrate effectiveness approach automated image captioning system pressed real world use,122,866,growth (2015–2017)
1611.09333,Dictionary Learning with Equiprobable Matching Pursuit,"Sparse signal representations based on linear combinations of learned atoms have been used to obtain state-of-the-art results in several practical signal processing applications. Approximation methods are needed to process high-dimensional signals in this way because the problem to calculate optimal atoms for sparse coding is NP-hard. Here we study greedy algorithms for unsupervised learning of dictionaries of shift-invariant atoms and propose a new method where each atom is selected with the same probability on average, which corresponds to the homeostatic regulation of a recurrent convolutional neural network. Equiprobable selection can be used with several greedy algorithms for dictionary learning to ensure that all atoms adapt during training and that no particular atom is more likely to take part in the linear combination on average. We demonstrate via simulation experiments that dictionary learning with equiprobable selection results in higher entropy of the sparse representation and lower reconstruction and denoising errors, both in the case of ordinary matching pursuit and orthogonal matching pursuit with shift-invariant dictionaries. Furthermore, we show that the computational costs of the matching pursuits are lower with equiprobable selection, leading to faster and more accurate dictionary learning algorithms.",['cs.LG'],2016,sparse signal representations based linear combinations learned atoms used obtain state art results several practical signal processing applications approximation methods needed process high dimensional signals way problem calculate optimal atoms sparse coding np hard study greedy algorithms unsupervised learning dictionaries shift invariant atoms propose new method atom selected probability average corresponds homeostatic regulation recurrent convolutional neural network equiprobable selection used several greedy algorithms dictionary learning ensure atoms adapt training particular atom likely take part linear combination average demonstrate via simulation experiments dictionary learning equiprobable selection results higher entropy sparse representation lower reconstruction denoising errors case ordinary matching pursuit orthogonal matching pursuit shift invariant dictionaries furthermore show computational costs matching pursuits lower equiprobable selection leading faster accurate dictionary learning algorithms,189,1342,growth (2015–2017)
1611.09345,"Unifying Multi-Domain Multi-Task Learning: Tensor and Neural Network
  Perspectives","Multi-domain learning aims to benefit from simultaneously learning across several different but related domains. In this chapter, we propose a single framework that unifies multi-domain learning (MDL) and the related but better studied area of multi-task learning (MTL). By exploiting the concept of a \emph{semantic descriptor} we show how our framework encompasses various classic and recent MDL/MTL algorithms as special cases with different semantic descriptor encodings. As a second contribution, we present a higher order generalisation of this framework, capable of simultaneous multi-task-multi-domain learning. This generalisation has two mathematically equivalent views in multi-linear algebra and gated neural networks respectively. Moreover, by exploiting the semantic descriptor, it provides neural networks the capability of zero-shot learning (ZSL), where a classifier is generated for an unseen class without any training data; as well as zero-shot domain adaptation (ZSDA), where a model is generated for an unseen domain without any training data. In practice, this framework provides a powerful yet easy to implement method that can be flexibly applied to MTL, MDL, ZSL and ZSDA.",['cs.LG'],2016,multi domain learning aims benefit simultaneously learning across several different related domains chapter propose single framework unifies multi domain learning mdl related better studied area multi task learning mtl exploiting concept emphsemantic descriptor show framework encompasses various classic recent mdlmtl algorithms special cases different semantic descriptor encodings second contribution present higher order generalisation framework capable simultaneous multi task multi domain learning generalisation two mathematically equivalent views multi linear algebra gated neural networks respectively moreover exploiting semantic descriptor provides neural networks capability zero shot learning zsl classifier generated unseen class without training data well zero shot domain adaptation zsda model generated unseen domain without training data practice framework provides powerful yet easy implement method flexibly applied mtl mdl zsl zsda,171,1198,growth (2015–2017)
1612.00188,"Efficient Orthogonal Parametrisation of Recurrent Neural Networks Using
  Householder Reflections","The problem of learning long-term dependencies in sequences using Recurrent Neural Networks (RNNs) is still a major challenge. Recent methods have been suggested to solve this problem by constraining the transition matrix to be unitary during training which ensures that its norm is equal to one and prevents exploding gradients. These methods either have limited expressiveness or scale poorly with the size of the network when compared with the simple RNN case, especially when using stochastic gradient descent with a small mini-batch size. Our contributions are as follows; we first show that constraining the transition matrix to be unitary is a special case of an orthogonal constraint. Then we present a new parametrisation of the transition matrix which allows efficient training of an RNN while ensuring that the matrix is always orthogonal. Our results show that the orthogonal constraint on the transition matrix applied through our parametrisation gives similar benefits to the unitary constraint, without the time complexity limitations.",['cs.LG'],2016,problem learning long term dependencies sequences using recurrent neural networks rnns still major challenge recent methods suggested solve problem constraining transition matrix unitary training ensures norm equal one prevents exploding gradients methods either limited expressiveness scale poorly size network compared simple rnn case especially using stochastic gradient descent small mini batch size contributions follows first show constraining transition matrix unitary special case orthogonal constraint present new parametrisation transition matrix allows efficient training rnn ensuring matrix always orthogonal results show orthogonal constraint transition matrix applied parametrisation gives similar benefits unitary constraint without time complexity limitations,159,1050,growth (2015–2017)
1612.00554,Higher Order Mutual Information Approximation for Feature Selection,"Feature selection is a process of choosing a subset of relevant features so that the quality of prediction models can be improved. An extensive body of work exists on information-theoretic feature selection, based on maximizing Mutual Information (MI) between subsets of features and class labels. The prior methods use a lower order approximation, by treating the joint entropy as a summation of several single variable entropies. This leads to locally optimal selections and misses multi-way feature combinations. We present a higher order MI based approximation technique called Higher Order Feature Selection (HOFS). Instead of producing a single list of features, our method produces a ranked collection of feature subsets that maximizes MI, giving better comprehension (feature ranking) as to which features work best together when selected, due to their underlying interdependent structure. Our experiments demonstrate that the proposed method performs better than existing feature selection approaches while keeping similar running times and computational complexity.",['cs.LG'],2016,feature selection process choosing subset relevant features quality prediction models improved extensive body work exists information theoretic feature selection based maximizing mutual information mi subsets features class labels prior methods use lower order approximation treating joint entropy summation several single variable entropies leads locally optimal selections misses multi way feature combinations present higher order mi based approximation technique called higher order feature selection hofs instead producing single list features method produces ranked collection feature subsets maximizes mi giving better comprehension feature ranking features work best together selected due underlying interdependent structure experiments demonstrate proposed method performs better existing feature selection approaches keeping similar running times computational complexity,154,1075,growth (2015–2017)
1612.00611,"Predictive Clinical Decision Support System with RNN Encoding and Tensor
  Decoding","With the introduction of the Electric Health Records, large amounts of digital data become available for analysis and decision support. When physicians are prescribing treatments to a patient, they need to consider a large range of data variety and volume, making decisions increasingly complex. Machine learning based Clinical Decision Support systems can be a solution to the data challenges. In this work we focus on a class of decision support in which the physicians' decision is directly predicted. Concretely, the model would assign higher probabilities to decisions that it presumes the physician are more likely to make. Thus the CDS system can provide physicians with rational recommendations. We also address the problem of correlation in target features: Often a physician is required to make multiple (sub-)decisions in a block, and that these decisions are mutually dependent. We propose a solution to the target correlation problem using a tensor factorization model. In order to handle the patients' historical information as sequential data, we apply the so-called Encoder-Decoder-Framework which is based on Recurrent Neural Networks (RNN) as encoders and a tensor factorization model as a decoder, a combination which is novel in machine learning. With experiments with real-world datasets we show that the proposed model does achieve better prediction performances.",['cs.LG'],2016,introduction electric health records large amounts digital data become available analysis decision support physicians prescribing treatments patient need consider large range data variety volume making decisions increasingly complex machine learning based clinical decision support systems solution data challenges work focus class decision support physicians decision directly predicted concretely model would assign higher probabilities decisions presumes physician likely make thus cds system provide physicians rational recommendations also address problem correlation target features often physician required make multiple sub decisions block decisions mutually dependent propose solution target correlation problem using tensor factorization model order handle patients historical information sequential data apply called encoder decoder framework based recurrent neural networks rnn encoders tensor factorization model decoder combination novel machine learning experiments real world datasets show proposed model achieve better prediction performances,208,1385,growth (2015–2017)
1612.00637,"A General Framework for Density Based Time Series Clustering Exploiting
  a Novel Admissible Pruning Strategy","Time Series Clustering is an important subroutine in many higher-level data mining analyses, including data editing for classifiers, summarization, and outlier detection. It is well known that for similarity search the superiority of Dynamic Time Warping (DTW) over Euclidean distance gradually diminishes as we consider ever larger datasets. However, as we shall show, the same is not true for clustering. Clustering time series under DTW remains a computationally expensive operation. In this work, we address this issue in two ways. We propose a novel pruning strategy that exploits both the upper and lower bounds to prune off a very large fraction of the expensive distance calculations. This pruning strategy is admissible and gives us provably identical results to the brute force algorithm, but is at least an order of magnitude faster. For datasets where even this level of speedup is inadequate, we show that we can use a simple heuristic to order the unavoidable calculations in a most-useful-first ordering, thus casting the clustering into an anytime framework. We demonstrate the utility of our ideas with both single and multidimensional case studies in the domains of astronomy, speech physiology, medicine and entomology. In addition, we show the generality of our clustering framework to other domains by efficiently obtaining semantically significant clusters in protein sequences using the Edit Distance, the discrete data analogue of DTW.",['cs.LG'],2016,time series clustering important subroutine many higher level data mining analyses including data editing classifiers summarization outlier detection well known similarity search superiority dynamic time warping dtw euclidean distance gradually diminishes consider ever larger datasets however shall show true clustering clustering time series dtw remains computationally expensive operation work address issue two ways propose novel pruning strategy exploits upper lower bounds prune large fraction expensive distance calculations pruning strategy admissible gives us provably identical results brute force algorithm least order magnitude faster datasets even level speedup inadequate show use simple heuristic order unavoidable calculations useful first ordering thus casting clustering anytime framework demonstrate utility ideas single multidimensional case studies domains astronomy speech physiology medicine entomology addition show generality clustering framework domains efficiently obtaining semantically significant clusters protein sequences using edit distance discrete data analogue dtw,223,1459,growth (2015–2017)
1612.00827,Learning Operations on a Stack with Neural Turing Machines,"Multiple extensions of Recurrent Neural Networks (RNNs) have been proposed recently to address the difficulty of storing information over long time periods. In this paper, we experiment with the capacity of Neural Turing Machines (NTMs) to deal with these long-term dependencies on well-balanced strings of parentheses. We show that not only does the NTM emulate a stack with its heads and learn an algorithm to recognize such words, but it is also capable of strongly generalizing to much longer sequences.",['cs.LG'],2016,multiple extensions recurrent neural networks rnns proposed recently address difficulty storing information long time periods paper experiment capacity neural turing machines ntms deal long term dependencies well balanced strings parentheses show ntm emulate stack heads learn algorithm recognize words also capable strongly generalizing much longer sequences,80,507,growth (2015–2017)
1612.00882,"Success Probability of Exploration: a Concrete Analysis of Learning
  Efficiency","Exploration has been a crucial part of reinforcement learning, yet several important questions concerning exploration efficiency are still not answered satisfactorily by existing analytical frameworks. These questions include exploration parameter setting, situation analysis, and hardness of MDPs, all of which are unavoidable for practitioners. To bridge the gap between the theory and practice, we propose a new analytical framework called the success probability of exploration. We show that those important questions of exploration above can all be answered under our framework, and the answers provided by our framework meet the needs of practitioners better than the existing ones. More importantly, we introduce a concrete and practical approach to evaluating the success probabilities in certain MDPs without the need of actually running the learning algorithm. We then provide empirical results to verify our approach, and demonstrate how the success probability of exploration can be used to analyse and predict the behaviours and possible outcomes of exploration, which are the keys to the answer of the important questions of exploration.",['cs.LG'],2016,exploration crucial part reinforcement learning yet several important questions concerning exploration efficiency still answered satisfactorily existing analytical frameworks questions include exploration parameter setting situation analysis hardness mdps unavoidable practitioners bridge gap theory practice propose new analytical framework called success probability exploration show important questions exploration answered framework answers provided framework meet needs practitioners better existing ones importantly introduce concrete practical approach evaluating success probabilities certain mdps without need actually running learning algorithm provide empirical results verify approach demonstrate success probability exploration used analyse predict behaviours possible outcomes exploration keys answer important questions exploration,168,1151,growth (2015–2017)
1612.01064,Trained Ternary Quantization,"Deep neural networks are widely used in machine learning applications. However, the deployment of large neural networks models can be difficult to deploy on mobile devices with limited power budgets. To solve this problem, we propose Trained Ternary Quantization (TTQ), a method that can reduce the precision of weights in neural networks to ternary values. This method has very little accuracy degradation and can even improve the accuracy of some models (32, 44, 56-layer ResNet) on CIFAR-10 and AlexNet on ImageNet. And our AlexNet model is trained from scratch, which means it's as easy as to train normal full precision model. We highlight our trained quantization method that can learn both ternary values and ternary assignment. During inference, only ternary values (2-bit weights) and scaling factors are needed, therefore our models are nearly 16x smaller than full-precision models. Our ternary models can also be viewed as sparse binary weight networks, which can potentially be accelerated with custom circuit. Experiments on CIFAR-10 show that the ternary models obtained by trained quantization method outperform full-precision models of ResNet-32,44,56 by 0.04%, 0.16%, 0.36%, respectively. On ImageNet, our model outperforms full-precision AlexNet model by 0.3% of Top-1 accuracy and outperforms previous ternary models by 3%.",['cs.LG'],2016,deep neural networks widely used machine learning applications however deployment large neural networks models difficult deploy mobile devices limited power budgets solve problem propose trained ternary quantization ttq method reduce precision weights neural networks ternary values method little accuracy degradation even improve accuracy models 32 44 56 layer resnet cifar 10 alexnet imagenet alexnet model trained scratch means easy train normal full precision model highlight trained quantization method learn ternary values ternary assignment inference ternary values 2 bit weights scaling factors needed therefore models nearly 16x smaller full precision models ternary models also viewed sparse binary weight networks potentially accelerated custom circuit experiments cifar 10 show ternary models obtained trained quantization method outperform full precision models resnet 324456 004 016 036 respectively imagenet model outperforms full precision alexnet model 03 top 1 accuracy outperforms previous ternary models 3,201,1343,growth (2015–2017)
